Column1,name,image_url,url,review count,rating,snippet,neighborhood,latitude,longitude,category,type,keywords,Column22,Column32
300,The Park House,http://s3-media1.fl.yelpcdn.com/bphoto/MmRfdtzWBKUo674zE3LPbw/ms.jpg,http://www.yelp.com/biz/the-park-house-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,51,4,Awesome place! I go on Wednesdays for bluegrass night and a few beers. They have a great selection on beer and the decor is so cool and interesting. It's a...,North Side,40.45313,-80.0014,Nightlife,Nightlife,awesome;place;wednesdays;bluegrass;night;few;beers;great;selection;beer;decor;cool;interesting,Nightlife,Nightlife
301,The Pub Chip Shop,http://s3-media3.fl.yelpcdn.com/bphoto/bsXMjjWiISg1OTd2xMskYw/ms.jpg,http://www.yelp.com/biz/the-pub-chip-shop-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,123,4.5,"This is my favorite place to hit in the mecca of greasy deliciousness and alcohol South Side.
My trashy roots are over on this side of the river so I...",South Side,40.428429,-79.979393,Bakeries,Food,favorite;place;mecca;deliciousness;alcohol;trashy;roots;side;river,Bakeries,Food
302,The Smiling Moose,http://s3-media1.fl.yelpcdn.com/bphoto/ht2akUpR0ZwAk1_WvkE2zQ/ms.jpg,http://www.yelp.com/biz/the-smiling-moose-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,90,4,Have you ever been obsessed with an obscure band and you live your life with an internal struggle between telling everyone to listen to them and keeping...,South Side,40.4286,-79.984947,Nightlife,Nightlife,obscure;band;life;internal;struggle,Nightlife,Nightlife
303,The Summit,http://s3-media3.fl.yelpcdn.com/bphoto/sRUnfMQ1LBl0tSqGIqlNeg/ms.jpg,http://www.yelp.com/biz/the-summit-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,48,4,"This is my favorite bar in the mount and one of my favorite bars in all of Pittsburgh. The featured cocktails are all delicious. Seriously, you can't go...",Mt. Washington,40.43071171,-80.00749105,Nightlife,Nightlife,favorite;bar;favorite;bars;featured;cocktails;delicious,Nightlife,Nightlife
304,The Tong Garden,http://s3-media2.fl.yelpcdn.com/bphoto/2HG4KOffvVmwmqkEzCfWgg/ms.jpg,http://www.yelp.com/biz/the-tong-garden-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,9,4,Great food at good prices. Very generous portions. And FAST service. Great service. The owners/Employees are very nice and friendly people. I go there for...,Brookline,40.39175415,-80.01776886,Chinese,Food,great;food;good;prices;generous;portions;fast;service;great;service;owners;employees;nice;friendly;people,Chinese,Food
305,The Twisted Frenchman,http://s3-media1.fl.yelpcdn.com/bphoto/uc_sDmORXluaJimSv25l3w/ms.jpg,http://www.yelp.com/biz/the-twisted-frenchman-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,47,5,"My husband and I went here from my birthday dinner on January 9th.  We're very open and love to explore new food.  (Sorry, picky eaters, but this may not be...",East Liberty,40.46021317,-79.92512119,French,Food,husband;birthday;dinner;9th;open;new;food;picky;eaters,French,Food
306,The Vandal,http://s3-media3.fl.yelpcdn.com/bphoto/uuce6VuOXlM0V7aNh63nqw/ms.jpg,http://www.yelp.com/biz/the-vandal-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,47,4.5,"On a chilly Thursday morning after a night shift, I found myself in Lawrenceville wanting to treat myself to a nice breakfast (or would that be dinner?). In...",Lawrenceville,40.47077179,-79.95993805,Sandwiches,Food,chilly;morning;night;shift;nice;breakfast;dinner,Sandwiches,Food
307,Thick Bikes,http://s3-media3.fl.yelpcdn.com/bphoto/tgQE5wE8Y9A61ydquuGFVg/ms.jpg,http://www.yelp.com/biz/thick-bikes-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,32,4.5,What an incredibly honest and friendly staff.  Went in on one occasion with questions as to strategies for getting into riding again after years.  They had...,South Side,40.4294602,-79.9838282,Active,Active,honest;friendly;staff;occasion;questions;strategies;years,Active,Active
308,Thin Man Sandwich Shop,http://s3-media1.fl.yelpcdn.com/bphoto/ahf8KCrNhdF25YakLDU4-w/ms.jpg,http://www.yelp.com/biz/thin-man-sandwich-shop-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,86,4,"So great! Takes a ""normal sandwich"" and adds such a great combination of flavors that you can't help but leave smiling. Staff is wonderful; everything made...",Strip District,40.4521386,-79.9838044,Sandwiches,Food,great;normal;sandwich;great;combination;flavors;staff;wonderful,Sandwiches,Food
309,Three Rivers Arts Festival,http://s3-media2.fl.yelpcdn.com/bphoto/H0kwwdm7npeBTcKOvtCG7g/ms.jpg,http://www.yelp.com/biz/three-rivers-arts-festival-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,25,4,I love the Arts Fest! It's my favorite thing to do in Pittsburgh all year long. I try to go as many days as possible during the 10 day long festival. I love...,Downtown,40.43965861,-80.00752687,Arts,Arts,favorite;thing;year;many;days;possible;day;long;festival,Arts,Arts
310,TMD,http://s3-media2.fl.yelpcdn.com/bphoto/q_ge1sVO85QNLdFYRdBcYQ/ms.jpg,http://www.yelp.com/biz/tmd-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,5,5,"I get fresher fish than them but that's because I live in Hawaii. Well, it's a very very exclusive invite only place and really worth the wait. I think I've...",Oakland,40.45554352,-79.95342255,Sushi,Food,fresher;fish;exclusive;invite;only;place;worth;wait,Sushi,Food
312,Tootie's Famous Italian Beef,http://s3-media4.fl.yelpcdn.com/bphoto/hwB12j--vbk-zhltQk7WjA/ms.jpg,http://www.yelp.com/biz/tooties-famous-italian-beef-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,63,4.5,"The Tootie's beef sandwich is a perfect cylinder of tastes, requiring neither melted cheese nor ranch dressing, Frank's nor french fries. Pittsburgh, with...",South Side,40.42869,-79.9827,Sandwiches,Food,beef;sandwich;perfect;cylinder;tastes;cheese;ranch;dressing;french;fries,Sandwiches,Food
313,Tram's Kitchen,http://s3-media2.fl.yelpcdn.com/bphoto/H57rcjj09QiWM0e2g83gjw/ms.jpg,http://www.yelp.com/biz/trams-kitchen-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,211,4,"Not the best looking place, but they definitely make up for it with their food.

Best, freshest noodles I have ever tasted. I got the coconut noodles and...",Bloomfield,40.4653511,-79.9559402,Vietnamese,Food,best;looking;place;food;freshest;noodles;coconut;noodles,Vietnamese,Food
315,Tribute To Children,http://s3-media4.fl.yelpcdn.com/bphoto/FeuaUlubwfDXer9rfHfPvQ/ms.jpg,http://www.yelp.com/biz/tribute-to-children-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,9,5,"Cool, beautiful, larger than life statue of Mr Rogers.  It's in Pittsburgh Memorial mile* featuring memorials to WWII, Vietnam war, Korean War, children...",North Side,40.4461403,-80.0172577,Arts,Arts,cool;beautiful;larger;life;statue;mile;memorials;war;children,Arts,Arts
317,Umbrella Cafe,http://s3-media3.fl.yelpcdn.com/bphoto/KTRHFTXHrzc-YhKRPYdg2w/ms.jpg,http://www.yelp.com/biz/umbrella-cafe-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,20,4.5,"Only the cutest new place to open its doors downtown!

Downtown, especially Liberty Ave, has been craving a little joint like this. It has an incredibly...",Downtown,40.4436644,-79.9961959,Cafes,Food,cutest;new;place;doors;downtown;little;joint;incredibly,Cafes,Food
318,Umi,http://s3-media3.fl.yelpcdn.com/bphoto/yv3abZtS7_e4x_eYebhEIg/ms.jpg,http://www.yelp.com/biz/umi-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,97,4,This is a copy of my review for the event that this fine establishment hosted. I was not aware that the review would not show up on their restaurant page. I...,Shadyside,40.4571304,-79.9296112,Japanese,Food,copy;review;event;fine;establishment;aware;review;restaurant;page,Japanese,Food
319,Verve,http://s3-media4.fl.yelpcdn.com/bphoto/KuByseHqYloed2jWefAp6A/ms.jpg,http://www.yelp.com/biz/verve-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,37,4,"I moved to Pittsburgh almost 2 years ago and tried numerous salons. I had difficulty finding a place that I felt actually knew how to deal with my curly,...",Downtown,40.44305094,-80.0023663,Active,Active,years;numerous;salons;difficulty;place;curly,Active,Active
320,Vietnam's Pho,http://s3-media1.fl.yelpcdn.com/bphoto/tvQKvTbSoJoPlKWew7QmoA/ms.jpg,http://www.yelp.com/biz/vietnams-pho-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,110,3.5,"Don't be daunted by the barren, unfinished storefront-this place has great food. 

When you walk in, it looks like you're in for food of questionable...",Strip District,40.44945145,-79.98692322,Vietnamese,Food,barren;unfinished;storefront;place;great;food;food;questionable,Vietnamese,Food
322,Wesley's Delicatessen & Catering,http://s3-media3.fl.yelpcdn.com/bphoto/rqoaQC5pVZY4_TCe_TWyJQ/ms.jpg,http://www.yelp.com/biz/wesleys-delicatessen-and-catering-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,10,4.5,"I just came back from Wesley's and boy, was I impressed all around! The owner and staff was incredibly nice! They offered me a sample of their Manhattan...",Downtown,40.4394913,-80.0009384,Sandwiches,Food,boy;owner;staff;nice;sample,Sandwiches,Food
323,Wild Card,http://s3-media3.fl.yelpcdn.com/bphoto/o5bahc6a-h7Jpdv2_vTEvw/ms.jpg,http://www.yelp.com/biz/wild-card-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,57,4.5,"Wildcard has become my go-to place for cards, stationary, and unique gifts. It's an absolute must-visit in Lawrenceville!

The shop itself is really cute,...",Lawrenceville,40.4705696,-79.9606628,Shopping,Shopping,place;cards;stationary;unique;gifts;absolute;must;shop;cute,Shopping,Shopping
324,Wing Fat Hong Oriental Food Market,http://s3-media3.fl.yelpcdn.com/bphoto/iuXXptRTaenzBlfaGdu2hQ/ms.jpg,http://www.yelp.com/biz/wing-fat-hong-oriental-food-market-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,9,3,"Dear Wing Fat Hong Oriental Food Market- I love the new store across the street on 23rd and Penn. It has wider aisles, and the same quality and quantity of...",Strip District,40.4529,-79.981789,Ethnic Markets,Food,dear;oriental;new;store;street;wider;aisles;same;quality;quantity,Ethnic Markets,Food
326,Yeung's House,http://s3-media4.fl.yelpcdn.com/bphoto/25sIXgmOCNrll9X0HB6G_g/ms.jpg,http://www.yelp.com/biz/yeungs-house-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,27,4.5,Delicious!  We've tried several different dishes and they have all been great.  Good prices on the lunch specials as well.,West View,40.520657,-80.03334,Chinese,Food,several;different;dishes;great;good;prices;lunch;specials,Chinese,Food
327,Yoga Flow,http://s3-media1.fl.yelpcdn.com/bphoto/XggYITLzMiiw8kBxMvcm3Q/ms.jpg,http://www.yelp.com/biz/yoga-flow-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,24,4.5,"i was introduced to yoga flow by a friend and wasn't sure what to expect. i practice yoga mainly at home, so a studio was quite new to me. i took my first...",Shadyside,40.45121,-79.9341507,Active,Active,yoga;flow;friend;sure;yoga;home;studio;new;first,Active,Active
328,Yovi's,http://s3-media1.fl.yelpcdn.com/bphoto/AumHtY2rT2Lt16Lw3uchRw/ms.jpg,http://www.yelp.com/biz/yovis-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,21,4.5,"I grew up on the south side of Chicago. Yovi's is absolutely the real deal. I heard about the place through, of all Pittsburgh things, a Rick Sebak...",Downtown,40.44130908,-80.00280082,Sandwiches,Food,south;side;real;deal;place;things,Sandwiches,Food
329,Yuva India Kitchen + Bar,http://s3-media1.fl.yelpcdn.com/bphoto/DBZOSgnsS55m5_H0qS2H9Q/ms.jpg,http://www.yelp.com/biz/yuva-india-kitchen-bar-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,72,3,"Excellent lunch plate. We got the plates that included the Vindaloo and Butter Chicken respectively. Tons of flavor, generous portion, fast service and...",Oakland,40.44477,-79.94888,Indpak,Food,excellent;lunch;plate;plates;tons;flavor;generous;portion;fast;service,Indpak,Food
330,Zeke's Coffee,http://s3-media4.fl.yelpcdn.com/bphoto/dzoe_5UD3jrO4q14Ofx31w/ms.jpg,http://www.yelp.com/biz/zekes-coffee-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,47,4.5,"Zeke's Coffee... It's the best!

A while back I started noticing that my favorite local coffee shops were all using Zeke's. During a recent visit to...",East Liberty,40.461502,-79.923988,Coffee,Food,best;while;favorite;local;coffee;shops;recent;visit,Coffee,Food
